,axis2,axis2-kernel,1.0,2006-05-04 20:31    636666,,https://repo1.maven.org/maven2/axis2/axis2-kernel/1.0/axis2-kernel-1.0.jar
,axis2,axis2-kernel,0.95,2006-03-23 17:31    669731,,https://repo1.maven.org/maven2/axis2/axis2-kernel/0.95/axis2-kernel-0.95.jar
,axis2,axis2-jibx,1.0,2006-05-04 20:31      4065,,https://repo1.maven.org/maven2/axis2/axis2-jibx/1.0/axis2-jibx-1.0.jar
,axis2,axis2-java2wsdl,1.0,2006-05-04 20:31     41165,,https://repo1.maven.org/maven2/axis2/axis2-java2wsdl/1.0/axis2-java2wsdl-1.0.jar
,axis2,axis2-doom,0.95,2006-03-23 17:31    132518,,https://repo1.maven.org/maven2/axis2/axis2-doom/0.95/axis2-doom-0.95.jar
,axis2,axis2-doom,0.94,2006-01-16 14:09    126985,,https://repo1.maven.org/maven2/axis2/axis2-doom/0.94/axis2-doom-0.94.jar
,axis2,axis2-core,0.94,2006-01-16 14:08    817188,,https://repo1.maven.org/maven2/axis2/axis2-core/0.94/axis2-core-0.94.jar
,axis2,axis2-codegen,1.0,2006-05-04 20:31    189558,,https://repo1.maven.org/maven2/axis2/axis2-codegen/1.0/axis2-codegen-1.0.jar
,axis2,axis2-codegen,0.95,2006-03-23 17:31    196902,,https://repo1.maven.org/maven2/axis2/axis2-codegen/0.95/axis2-codegen-0.95.jar
,axis2,axis2-codegen,0.94,2006-01-16 14:08    164578,,https://repo1.maven.org/maven2/axis2/axis2-codegen/0.94/axis2-codegen-0.94.jar
,axis2,axis2-adb,1.0,2006-05-04 20:31    112808,,https://repo1.maven.org/maven2/axis2/axis2-adb/1.0/axis2-adb-1.0.jar
,axis2,axis2-adb,0.95,2006-03-23 17:31     94037,,https://repo1.maven.org/maven2/axis2/axis2-adb/0.95/axis2-adb-0.95.jar
,axis2,axis2-adb,0.94,2006-01-16 14:07    126166,,https://repo1.maven.org/maven2/axis2/axis2-adb/0.94/axis2-adb-0.94.jar
,axis2,axis2,1.0,2006-05-04 20:31   1070474,,https://repo1.maven.org/maven2/axis2/axis2/1.0/axis2-1.0.jar
,axis2,axis2,0.95,2006-03-23 17:31   1069063,,https://repo1.maven.org/maven2/axis2/axis2/0.95/axis2-0.95.jar
,axis2,axis2,0.9,2005-09-20 05:53    645034,,https://repo1.maven.org/maven2/axis2/axis2/0.9/axis2-0.9.jar
,azote,xmlstubs,1.0.2,2005-09-20 05:45     43851,,https://repo1.maven.org/maven2/azote/xmlstubs/1.0.2/xmlstubs-1.0.2.jar
,ba.sake,validson_3,0.0.5,2023-08-31 15:23     36144,,https://repo1.maven.org/maven2/ba/sake/validson_3/0.0.5/validson_3-0.0.5.jar
,ba.sake,validson_3,0.0.4,2023-08-18 07:41     36140,,https://repo1.maven.org/maven2/ba/sake/validson_3/0.0.4/validson_3-0.0.4.jar
,ba.sake,validson_3,0.0.3,2023-08-12 15:34     36140,,https://repo1.maven.org/maven2/ba/sake/validson_3/0.0.3/validson_3-0.0.3.jar
,ba.sake,validson_3,0.0.2,2023-08-11 22:49     36481,,https://repo1.maven.org/maven2/ba/sake/validson_3/0.0.2/validson_3-0.0.2.jar
,ba.sake,validson_3,0.0.1,2023-07-06 12:25     36480,,https://repo1.maven.org/maven2/ba/sake/validson_3/0.0.1/validson_3-0.0.1.jar
,ba.sake,tupson_sjs1_3,0.7.0,2023-07-04 11:26    147052,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.7.0/tupson_sjs1_3-0.7.0.jar
,ba.sake,tupson_sjs1_3,0.6.0,2023-06-09 09:33    182909,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.6.0/tupson_sjs1_3-0.6.0.jar
,ba.sake,tupson_sjs1_3,0.5.1,2023-02-07 14:26     78911,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.5.1/tupson_sjs1_3-0.5.1.jar
,ba.sake,tupson_sjs1_3,0.5.0,2023-02-07 08:32     78904,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.5.0/tupson_sjs1_3-0.5.0.jar
,ba.sake,tupson_sjs1_3,0.4.0,2023-02-02 13:27     76429,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.4.0/tupson_sjs1_3-0.4.0.jar
,ba.sake,tupson_sjs1_3,0.3.0,2023-02-01 11:00     75430,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.3.0/tupson_sjs1_3-0.3.0.jar
,ba.sake,tupson_sjs1_3,0.2.0,2023-01-13 15:41     72947,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.2.0/tupson_sjs1_3-0.2.0.jar
,ba.sake,tupson_sjs1_3,0.1.5,2022-06-25 13:57     51751,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.1.5/tupson_sjs1_3-0.1.5.jar
,ba.sake,tupson_sjs1_3,0.1.4,2022-05-23 19:56     42081,,https://repo1.maven.org/maven2/ba/sake/tupson_sjs1_3/0.1.4/tupson_sjs1_3-0.1.4.jar
,ba.sake,tupson_3,0.7.0,2023-07-04 11:26     91065,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.7.0/tupson_3-0.7.0.jar
,ba.sake,tupson_3,0.6.0,2023-06-09 09:33    113803,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.6.0/tupson_3-0.6.0.jar
,ba.sake,tupson_3,0.5.1,2023-02-07 14:26     49290,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.5.1/tupson_3-0.5.1.jar
,ba.sake,tupson_3,0.5.0,2023-02-07 08:32     49289,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.5.0/tupson_3-0.5.0.jar
,ba.sake,tupson_3,0.4.0,2023-02-02 13:27     47330,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.4.0/tupson_3-0.4.0.jar
,ba.sake,tupson_3,0.3.0,2023-02-01 11:00     46969,,https://repo1.maven.org/maven2/ba/sake/tupson_3/0.3.0/tupson_3-0.3.0.jar
